TransactionID,AccountID,TransactionDate,Amount,TransactionType,Description
828623,356754,2020-01-31,4519.35,Debit,Him own the financial process too your.
329184,960345,2023-02-14,3259.39,Credit,Mr imagine provide law safe.
993528,398252,2023-07-27,-725.85,Debit,Class conference ten fly note carry exactly grow.
213740,231791,2024-07-31,809.18,Debit,Challenge market account most value part.
826380,301494,2024-05-09,2115.26,Debit,Business exactly already final.
279643,983121,2020-08-30,4672.64,Debit,Garden age various hope this trial.
422601,262762,2022-08-11,-2802.92,Debit,Argue law society although nice trade.
176050,186057,2024-05-28,4278.85,Credit,Bill occur dinner close whatever save.
601975,939309,2023-03-25,-1245.23,Debit,Tough establish training head woman.
825095,162056,2022-05-06,1165.71,Credit,Sound yes choose try.
694850,559365,2021-01-17,4457.31,Debit,Simply hold run possible however include career.
872821,308404,2024-04-16,3769.5,Credit,Catch majority wall speak.
722872,343527,2019-09-29,3617.11,Debit,Activity way could man.
762143,901128,2020-04-24,1247.34,Debit,Lawyer capital back none. Happen crime official.
304901,780632,2023-10-17,-3131.44,Debit,Some money drive three social win myself cell.
447287,978617,2020-09-08,-2175.24,Debit,Heart training might author list significant.
329455,252387,2021-11-21,-181.83,Debit,Send official simply coach better need put.
511143,994199,2019-09-14,236.72,Debit,Oil economic other red police card face.
548443,806947,2022-03-29,-1161.14,Debit,Choice article say role boy bring.
461672,579166,2020-08-09,2496.54,Debit,Move style practice since.
914033,138724,2023-12-18,-3343.04,Credit,Serious hospital near fine rule similar military.
128705,122331,2024-02-29,4963.9,Debit,End lose natural notice manage positive.
411393,902160,2021-02-13,-3444.66,Debit,Bag call pattern field.
995597,675707,2019-11-24,2969.43,Debit,Truth turn inside entire here clear nor fly.
794863,522403,2024-01-24,3918.45,Credit,Same standard church share.
968099,218793,2022-06-13,-3108.76,Debit,Glass just simply couple none never long.
485753,395929,2021-08-20,378.02,Debit,Image beautiful read and win.
920828,953895,2023-08-13,40.7,Debit,Single least participant everything.
273033,638892,2022-04-01,2369.53,Credit,Free speak whatever civil.
601838,887628,2024-04-04,1896.26,Credit,Traditional fish six red. Floor light study us.
891732,156343,2021-12-08,-4833.56,Credit,Mr threat smile create myself side civil.
216340,488739,2024-05-24,771.46,Credit,Garden week front.
654157,156266,2023-12-25,2257.34,Credit,Team person section everyone red phone.
527324,565102,2020-11-03,3238.43,Debit,Big trouble character. Suffer need get office.
105852,965932,2023-11-23,1021.9,Debit,Suggest paper officer our east.
451033,971670,2020-07-12,4451.49,Credit,Outside film respond big top contain feel.
411558,163700,2023-07-25,3156.49,Debit,Indeed government only together into.
266834,474044,2020-06-11,-3680.13,Credit,Myself scientist turn play.
507059,120037,2023-11-20,4670.35,Debit,Special it character interest call.
221817,760685,2023-10-28,-2827.05,Debit,East fund so him study growth young.
508685,942204,2021-03-07,-919.38,Debit,Speak family heavy fall.
654726,220817,2022-04-13,-1057.54,Debit,Music contain provide claim.
351635,967173,2021-01-21,581.99,Credit,Less someone suffer six firm.
894885,396388,2020-03-02,-104.46,Credit,Full again report recognize focus wish century.
422110,964264,2020-09-28,2092.88,Credit,Position your born by.
301362,853908,2022-12-07,-2566.9,Credit,Catch four garden window pass his husband.
636051,834349,2023-07-13,-4843.56,Credit,Spend federal in religious.
189203,597159,2020-06-16,-2855.44,Credit,Wait gas with us perform hold.
617499,321354,2023-06-28,345.33,Debit,Reduce yet next bed far.
668732,574210,2020-05-19,-1895.19,Debit,Bit some mind feeling weight nothing meeting.
408688,631192,2024-02-21,1935.38,Debit,Street well prevent available sell accept stage.
475204,447838,2019-12-31,2778.64,Debit,Power teach evidence author.
488350,380268,2024-01-01,1024.28,Credit,Her tree hotel experience.
582874,749898,2022-09-08,2569.31,Debit,Card off computer Republican serve kind movie.
687057,852436,2024-06-11,3027.34,Credit,Past authority drug early probably.
124641,450902,2022-05-14,4876.04,Credit,Debate local pull. Fire party word which.
504000,566685,2022-05-01,-657.87,Debit,Statement window tax stand where different.
200083,428604,2021-07-17,-0.68,Debit,Issue feeling art structure bag chair.
280365,392594,2022-02-21,3847.78,Credit,State majority theory remember.
132484,447649,2020-11-20,135.11,Debit,Card million city again.
918366,928140,2023-10-01,-4941.43,Credit,Hair news interest audience my.
243760,498748,2021-01-26,-1409.35,Debit,Television at note already.
477724,159703,2023-11-12,4223.76,Credit,Heavy partner throw yeah still yourself do.
480345,931950,2020-10-01,1120.23,Debit,Film enjoy significant person rest street.
118516,459215,2020-07-23,-3322.67,Debit,Degree practice fast always whatever.
671754,751105,2024-06-09,1370.19,Credit,Two into responsibility data blood test.
691382,664014,2020-10-18,3365.71,Debit,Discover girl table season green.
202068,502670,2023-12-08,753.44,Credit,Ahead decade both. Huge respond range born.
980108,898562,2023-09-19,-2232.42,Credit,Person bag try. Agree go and this similar fire.
379957,475313,2023-01-06,-4697.41,Debit,Probably four show mother fund over fear.
876709,857385,2022-03-25,-552.27,Debit,For will step newspaper. Whatever tax help add.
384500,810594,2021-08-28,4032.17,Debit,Choose son any data shake.
805167,111104,2022-06-01,4565.33,Debit,Into operation support true. Plan wonder clearly.
141149,417418,2020-12-29,1295.46,Credit,Where myself there church catch.
263348,504355,2022-07-03,1508.73,Debit,Attorney shoulder job southern.
467976,188601,2022-04-05,680.09,Debit,Eight important anything we wind.
571262,822679,2021-01-25,1938.09,Credit,To mother friend place change bit particular.
426958,327602,2021-02-03,4021.53,Credit,Offer similar security dark tend.
197408,873837,2022-10-14,-2381.34,Debit,Travel affect suggest move.
313700,356938,2023-08-06,2046.76,Debit,Head five military yes.
480267,411610,2020-08-30,2861.66,Debit,Them the many.
616025,727287,2019-09-16,-1908.62,Credit,Wonder call garden yet by.
997918,178516,2024-07-10,-4592.47,Credit,Local long case tell number heavy executive.
391922,239764,2023-10-31,3828.21,Debit,Fish herself role role room.
327610,789253,2021-07-03,-608.74,Credit,Science staff dog green hour along table.
420965,576787,2023-03-31,-2319.74,Debit,Store carry entire yes change minute.
306898,904847,2022-11-13,2525.55,Debit,We including against ready identify the be.
561232,634000,2022-03-25,2934.2,Debit,Forward mention west include story including as.
160568,309182,2019-10-28,-237.03,Credit,Save technology of. Bill interview Mrs.
355096,917231,2023-12-29,-2222.21,Credit,Miss coach this school.
415883,100787,2023-08-25,3679.39,Debit,Development civil and.
504775,974472,2022-01-07,-139.55,Debit,Its always identify fund agreement little.
138660,212669,2021-07-16,2501.56,Credit,Thousand in leave often seven focus ok.
956985,983841,2019-11-05,-1489.33,Credit,Small billion detail attorney.
183203,807019,2022-09-20,-3268.65,Credit,Company later easy coach receive after.
751069,623992,2024-07-22,1001.3,Credit,Money guy catch mind improve low.
672529,498714,2020-09-11,659.5,Credit,Value allow fire accept education born.
394549,182390,2022-10-29,4341.14,Debit,Color throughout not imagine pick to.
631480,226046,2021-09-18,3414.36,Debit,Raise without push office.
123697,485643,2021-10-11,4663.61,Credit,Something who sport center.
387284,214306,2024-04-08,3528.77,Debit,Along memory American then.
468572,932446,2021-03-30,-4834.91,Credit,Through join large total stuff.
854518,763142,2024-08-05,-2795.53,Credit,Arm unit system strategy life third.
250715,828763,2021-09-23,4399.98,Debit,Consumer manager available nation peace peace.
527427,311930,2023-03-04,1955.62,Credit,Easy become show idea believe.
198983,644813,2024-06-19,-2219.58,Debit,And friend tend light some indicate Mr.
380420,734503,2021-06-11,2784.95,Debit,Relationship environmental design.
687043,615629,2022-12-28,-2290.37,Credit,Benefit power somebody field fish box or.
854412,160375,2020-12-03,-3595.05,Credit,Experience beautiful very strategy.
555817,475892,2023-03-26,-97.05,Debit,Boy policy read.
785508,697639,2023-10-03,-3468.88,Debit,Discover last specific wife.
619518,695226,2019-11-03,-2764.91,Credit,Old win forward dark field.
554372,317574,2021-01-10,-3926.03,Debit,Attorney training garden son street reach couple.
920164,857239,2022-05-21,1071.35,Credit,Data realize seek nor school.
119749,138501,2021-03-12,-87.8,Debit,Pressure bad never couple clear explain election.
650199,658806,2019-09-25,4355.03,Debit,Build experience least official.
267053,272721,2019-11-23,-4616.46,Debit,Full Mrs vote under identify.
816703,220645,2020-06-16,1094.3,Debit,Himself cut other bank hospital us ten.
875354,917723,2020-12-03,-878.24,Debit,From father forget population red reality.
118147,174219,2020-08-22,-3479.61,Credit,Law structure set according environment attack.
942435,971776,2024-02-20,-3950.59,Credit,Pull word lawyer under act establish which.
934484,879643,2023-06-20,-4718.93,Credit,Glass quite mean already ready.
931699,171027,2024-04-22,-2177.85,Credit,Wonder him TV all second.
740935,230060,2022-03-28,-2718.07,Credit,Over national responsibility late take camera.
944295,413346,2021-04-23,-2735.11,Debit,Resource herself least seat cost.
984847,107785,2024-06-18,-1973.65,Debit,Scene card year begin.
138690,595883,2020-04-12,-2253.89,Debit,Contain third market then meeting understand.
599060,209155,2021-09-23,662.44,Credit,Because in today light model.
318697,326468,2023-04-15,-117.82,Credit,Way board family manager.
874077,914341,2023-09-22,-308.29,Credit,Budget the civil factor among level bank summer.
665558,582492,2023-04-06,943.6,Credit,Career ball color pressure child member ago.
685071,470457,2024-03-02,-4670.18,Credit,Could rest phone policy five save single second.
248562,750246,2020-06-06,-1490.58,Credit,Them director hard avoid.
316613,974067,2020-03-25,-192.1,Credit,Then turn woman treatment alone.
619748,258443,2020-12-29,2330.06,Debit,Dark later several mother.
803327,997021,2023-07-16,618.98,Credit,Data benefit lawyer several dinner.
792632,513640,2021-11-13,-3361.13,Debit,What opportunity picture worker sit admit few.
676863,185223,2022-08-23,4092.43,Debit,Recently such success exactly join time actually.
997337,536254,2021-02-08,-3811.66,Debit,Step light seem reflect.
560884,356303,2022-01-15,-1550.06,Debit,Carry single success ground security soon.
438117,463681,2021-10-28,-3785.65,Debit,Bring still program dog more talk pull size.
601554,343533,2024-01-30,1405.0,Debit,View another hotel star up again from real.
401447,859917,2019-10-31,-672.69,Debit,Make as by car development those ball central.
209000,178452,2021-12-27,222.75,Debit,Idea degree the others avoid.
783884,613137,2021-10-03,-1084.38,Debit,Company represent job science speak remain fire.
191436,959900,2021-08-09,-2628.16,Debit,Similar easy window include alone scene.
156473,471280,2024-03-12,2705.33,Credit,Test house his firm. Positive stock large indeed.
546560,831034,2024-03-03,2384.91,Debit,Seven guess onto.
860099,550643,2021-10-11,4739.9,Debit,Wonder front young similar nor ok need.
728057,409525,2021-01-28,-2758.41,Credit,Purpose thank break.
393128,798912,2024-03-09,1847.78,Debit,Car phone lose skin. Before sport business.
217196,627312,2023-12-06,-3510.66,Debit,Born within newspaper hope keep fire fact data.
378406,961512,2020-04-07,-4939.76,Debit,Operation member laugh should.
532068,860938,2021-12-03,-2767.5,Credit,Rock major across artist write likely teacher.
542308,647815,2022-08-16,-2435.58,Debit,Government money stay work.
109887,742509,2022-03-14,2420.12,Credit,Present reflect somebody surface public they.
908609,907479,2023-04-21,3791.37,Credit,Know behind side throughout.
908922,505792,2020-04-18,-4144.29,Debit,Sound couple I interest. Four imagine sell.
811897,808294,2020-10-10,330.8,Debit,Thought ahead resource.
759172,119359,2020-05-06,4080.96,Credit,Happy challenge body know with these.
721792,685125,2021-02-04,-1772.17,Debit,Front wish wish building rather three fight.
871583,447131,2020-06-13,-4832.72,Debit,Player right already particular.
170536,233331,2022-11-15,-3306.17,Debit,Lawyer maintain test night available serve.
640102,782115,2023-10-20,4451.88,Debit,Security prepare town care.
426493,894619,2023-11-27,2235.54,Credit,Age yes above since change walk.
726557,166192,2021-07-24,3367.05,Debit,Dinner school black girl.
826172,938266,2021-01-09,-4379.46,Credit,Do step data sound successful drive them.
888070,432336,2021-03-12,1443.5,Debit,Meeting support also bar.
445008,625087,2022-12-04,-3089.13,Debit,Kid must but.
512054,407247,2022-10-11,-4479.07,Debit,My cost memory begin if create between.
747098,243977,2023-04-04,33.63,Debit,Cell bad see old avoid example.
476078,452687,2020-03-07,437.48,Debit,Move various knowledge.
866564,806332,2021-02-10,-885.4,Debit,Fall good tough mind but data like.
733403,934718,2022-03-09,4386.8,Credit,So lot learn take. Expert accept nature her.
357009,232934,2021-10-29,675.15,Credit,Surface later realize. Goal Mr mouth view try.
835707,117321,2023-04-09,-4616.72,Debit,Seven stuff decision.
583858,305853,2021-07-19,-1557.49,Credit,Kid instead light always market.
305206,740075,2019-12-23,-4540.64,Credit,Today action crime effort believe century.
562889,199531,2020-05-17,-755.93,Debit,Republican miss rest art left exist.
610065,297303,2023-03-08,4806.24,Debit,Care student moment policy feeling young.
366188,623353,2022-05-25,3961.14,Credit,Deal expect term father training side yet.
591087,131735,2024-07-05,-2393.89,Debit,Region up out government trip.
887106,286851,2023-09-27,-1005.61,Debit,Always before lead majority.
843555,212461,2024-05-23,1517.48,Credit,Whether truth will difficult since start here.
522906,213824,2023-08-30,1642.17,Credit,Consider simple range goal must staff they.
248586,727396,2020-02-06,-2395.73,Credit,Fill attention thank term today herself.
630035,932234,2020-04-15,43.57,Credit,Position action matter term room.
360465,854640,2021-02-12,-2139.72,Credit,Receive fact time yeah customer story.
279519,932327,2023-04-11,-2925.75,Credit,Star all probably trip. Four better experience.
135100,103155,2020-02-19,345.17,Credit,Scene case blood right no.
522077,438888,2021-10-20,4490.88,Debit,Box rule dream laugh.
886603,977079,2021-08-12,-4083.16,Credit,That bill likely nearly image TV.
962986,486784,2020-01-25,4607.15,Debit,Nothing stuff surface build thing suddenly.
965248,101982,2020-07-30,213.87,Debit,Business wide movie suddenly.
985104,431629,2021-04-08,-3519.09,Credit,Available political factor wrong wife.
667246,605207,2021-10-02,1794.19,Credit,President them reason decide unit establish.
305734,738501,2020-12-12,3174.98,Debit,Question edge by news type fish entire hundred.
983151,600604,2021-12-29,3795.27,Debit,Land three few right difficult.
630670,478366,2020-02-23,115.09,Debit,Man fear student where student.
317066,213767,2022-05-29,3802.42,Debit,Such article help or include run.
406913,980134,2020-07-09,2673.97,Credit,Commercial white lay light bar.
943450,828534,2022-02-09,2626.53,Debit,Glass surface job which consumer unit.
953634,857258,2020-07-24,3941.88,Credit,Share threat station rather wonder cell early.
188903,615789,2020-05-03,-2593.29,Debit,Church sound high tell marriage with read.
679481,220928,2023-04-27,936.78,Debit,Anyone system national style information arm.
880178,168816,2022-07-13,390.96,Debit,Full issue think.
679452,599747,2020-05-06,-76.51,Credit,Interview lose research direction their detail.
478560,712355,2021-10-06,-2214.09,Debit,Believe community only people.
104576,455972,2023-05-16,-76.12,Debit,Dream fall enter catch cover.
546916,892012,2022-09-30,2679.18,Debit,School free decision. Nor view wait.
617751,985452,2020-04-07,3117.98,Debit,Meeting manager turn see here race.
134093,708015,2021-09-24,2461.46,Debit,Party work law serve president million.
686544,968965,2020-12-21,3931.0,Credit,Pay pressure information forget.
447813,271852,2021-01-20,370.74,Credit,Form whatever picture.
307696,367008,2023-05-30,-4666.62,Debit,Life really increase.
782075,422101,2019-08-16,2433.09,Credit,Make friend again and show task our.
575582,656054,2020-10-06,3418.61,Debit,Child half occur break. Avoid away way face room.
923749,160096,2020-02-03,4633.34,Debit,Quickly if wind culture.
647392,450517,2022-06-22,985.36,Debit,Gas color your amount rise.
202403,628078,2023-02-06,-2817.63,Credit,May image gun nearly newspaper kitchen.
943081,180496,2021-10-17,-1387.46,Debit,Human story have current.
696900,721471,2021-05-12,-3649.61,Credit,Republican scene then miss west box tend figure.
736250,109201,2020-01-11,1739.73,Debit,Social attention right back whole rest.
347400,379015,2023-12-07,2533.7,Debit,Away little course step positive strategy.
430539,719524,2023-03-31,-4650.23,Credit,Behind often reduce decision medical.
609685,638981,2024-05-24,2213.43,Credit,Total system professor.
442192,848870,2023-11-27,1824.82,Credit,View tough research fly system.
356827,333378,2021-12-24,-1114.75,Credit,Oil down word throughout five effect need.
687488,186632,2022-11-17,3053.46,Credit,Republican situation take institution.
299241,241508,2020-12-23,-2327.72,Debit,Draw project western treat piece.
930207,435695,2021-06-23,364.84,Debit,Between unit task right modern travel.
763297,972473,2020-08-06,-2271.89,Debit,Personal room life animal hold grow.
948491,844028,2024-04-30,-4176.7,Credit,Capital network participant list not guy word.
919123,966539,2023-09-12,3646.09,Debit,Catch week matter hand spend discuss young.
496659,306535,2020-10-08,-4450.52,Debit,Daughter school guess response.
172582,203151,2020-07-07,476.9,Debit,Last executive help particular world pressure.
123010,273141,2023-04-18,-3367.5,Debit,She ten again pay star section fear.
163906,213202,2022-10-23,-1802.15,Credit,Country power miss challenge enjoy ok start.
103893,192583,2022-10-29,680.06,Debit,Run though month anyone then.
242573,687294,2023-12-30,598.72,Credit,Blue measure along choose close.
676915,386358,2022-08-08,3875.94,Debit,Answer rich health personal account page.
183548,731845,2023-01-12,660.5,Debit,Consumer arm son.
387417,249808,2022-05-06,4639.85,Credit,Sea certainly until within actually drop.
885847,441302,2021-08-14,1225.58,Credit,Available but nation stage.
135686,174171,2020-11-19,124.07,Debit,Environmental station almost.
726069,850793,2020-11-16,-3256.34,Credit,Manage large keep million main summer business.
544147,886126,2023-02-21,-2811.42,Debit,Effect yes return. Job suddenly never result yet.
728881,997628,2022-03-13,366.32,Debit,Scientist unit analysis hand off big.
970093,874650,2021-08-14,4418.45,Debit,Mr investment best.
989115,734969,2022-01-15,-175.29,Debit,Check time break time who rich.
942629,248834,2020-03-30,-3973.66,Debit,Community guess site source skill look house.
997997,506567,2020-02-14,-2961.25,Credit,Court blood fine any event no.
618772,820821,2020-07-09,3458.05,Debit,Her ask then concern military support.
884502,179038,2020-11-12,-3910.89,Debit,Look study knowledge hour group.
164316,474100,2023-07-09,-4953.56,Debit,Figure way seven authority interview.
721259,209916,2023-10-04,-1215.75,Credit,Live sure could these civil plan can.
236808,384527,2024-01-23,-4099.21,Credit,Card road hotel middle just matter wear alone.
855225,288546,2021-04-27,3513.4,Debit,Fall rise there would suffer various also.
966413,749876,2021-05-04,4366.89,Debit,Teacher sound grow charge.
246777,234198,2022-10-02,3007.47,Credit,Whole cover news case six hundred significant.
120449,810714,2019-11-18,1624.29,Debit,Girl plant their pay style on conference.
624869,198232,2020-02-09,1692.97,Credit,Indicate consumer so contain early Mr.
418236,304990,2024-06-09,1224.96,Credit,Chance peace whom attention.
655360,393167,2022-09-24,3450.65,Credit,Away any upon between.
442870,841882,2021-06-27,-1800.93,Credit,It defense with single public their.
241457,749119,2019-12-01,3396.31,Credit,At never five for campaign use.
444595,501015,2024-08-12,853.7,Debit,Front success another information point.
176239,448462,2021-07-19,-3575.49,Credit,Who especially right artist crime drop.
586375,243815,2024-05-18,1903.77,Credit,Officer those husband.
671971,227270,2021-04-26,38.78,Credit,Break agent receive such successful most sea.
703194,127181,2023-06-28,-1982.43,Credit,Successful look stand among health.
348946,348403,2021-08-11,-443.93,Debit,Region decision myself. Hundred people everybody.
831936,689865,2023-04-09,-1731.67,Debit,Attack degree so couple key involve media.
515884,889959,2022-02-18,2107.91,Debit,Service summer follow describe.
259482,613489,2020-12-11,-2591.47,Debit,Likely daughter culture page suggest cover voice.
248758,885661,2021-08-27,-516.44,Credit,Size just probably prevent.
662524,104300,2021-06-14,-3901.72,Debit,Allow arm ago space science apply factor money.
865574,143989,2022-03-30,-4062.48,Debit,Create hard one total include.
426663,337927,2022-01-03,3103.8,Credit,Difficult effect play.
942364,551017,2021-10-21,3900.67,Credit,This remain ask option require.
308529,460235,2024-05-05,-1169.76,Debit,Call director traditional.
347296,664156,2024-08-07,-3999.99,Debit,Young first cultural medical treat lawyer.
571672,665698,2020-09-21,4265.18,Credit,Mind finally wife sing smile common final social.
941029,902519,2023-09-04,3179.4,Credit,Street take star big theory bed race.
178103,793172,2021-11-01,2909.59,Debit,Catch keep eat street.
467831,471438,2023-01-07,2565.87,Debit,Police more world outside thing well.
895483,423896,2022-12-05,-4549.97,Credit,View however full bag enter.
414199,804711,2020-07-05,-2329.74,Debit,Budget final great thousand deal.
175882,743089,2023-05-16,-2434.74,Debit,Environment energy challenge huge child mean.
843294,734332,2021-10-25,-1772.05,Debit,Admit common voice song spend PM.
804918,766697,2024-02-18,-2564.79,Debit,Somebody strategy blood hair religious building.
605940,522182,2022-12-16,977.64,Debit,Power determine throw thought next floor hundred.
900836,545591,2020-05-06,2733.69,Credit,Fund still she choice evidence.
805656,844655,2023-04-15,4575.95,Credit,Word score large environment medical understand.
212391,767398,2024-03-03,3045.78,Debit,Write since movement change.
591338,868589,2021-10-15,3596.51,Debit,Day film million especially such course.
104668,181788,2023-10-05,-3162.86,Credit,Fish quality result fact.
244659,756783,2021-01-23,-1594.54,Debit,Far activity stage hard sort which.
788536,467491,2019-11-19,748.29,Credit,Modern from second skill month sense probably.
150990,528982,2022-05-18,2238.66,Debit,Investment beautiful president fire.
767255,391231,2023-06-09,-1010.99,Debit,President population no news heart perhaps.
248092,905314,2023-05-19,3779.35,Debit,Majority line western likely.
745196,386396,2024-02-26,4184.48,Credit,Image can per fight poor ten deep available.
224384,371981,2022-10-09,-363.26,Credit,Live only old beat arm piece sing.
310103,473419,2023-11-30,-1990.36,Debit,Set kind any short popular provide send.
923854,275132,2024-03-31,1527.0,Credit,They pull usually their I space past.
876435,504145,2020-06-25,1167.41,Credit,Specific seek possible product why floor.
960666,553332,2020-02-18,-1607.76,Credit,Defense high cold try company main.
960122,709926,2024-05-31,-3013.05,Debit,Stuff guy list dinner reveal around.
667080,947117,2021-03-18,-4336.16,Credit,Indicate big draw between.
363371,393578,2022-10-22,-720.45,Debit,Economic financial change investment.
483121,342492,2023-03-20,1221.92,Debit,Some final message money relate may.
448757,791007,2022-05-08,1765.06,Credit,Represent common toward explain.
622786,380856,2023-03-17,-2430.56,Credit,Respond necessary assume sing.
289131,151212,2020-09-13,-4278.17,Debit,Art police office early above shake day.
288786,137190,2022-10-08,4846.94,Debit,Fall southern democratic commercial.
121706,852937,2020-02-08,2234.52,Credit,Art fire send tree unit.
243163,942713,2024-05-01,3405.3,Debit,Public difficult according.
439335,589692,2021-10-18,-4534.12,Credit,Process husband play dinner drop sense.
918753,246932,2019-11-12,-1505.67,Credit,Eight get free threat summer or.
651421,985897,2022-06-08,4134.91,Credit,Standard compare beyond budget get city.
684349,940178,2022-10-26,485.12,Debit,Provide grow too mention only there.
703432,448611,2023-10-10,3437.15,Debit,Store option goal forward either clearly.
528288,821395,2023-11-06,-3186.06,Debit,Budget audience usually foot north his fire who.
297210,174791,2021-08-03,1584.76,Debit,He wait attention tough always product.
562464,990487,2021-11-14,1078.3,Credit,Shake great church red.
759109,684922,2019-11-21,-2154.55,Credit,What doctor toward church degree.
633133,789453,2024-03-06,3051.19,Credit,Tree local away. Seat reveal age tonight may.
884084,420603,2023-05-07,4938.13,Credit,Today million there none another each stage.
614807,594571,2023-09-09,-2305.74,Credit,Activity way sport nearly section.
299485,663741,2021-08-25,151.49,Credit,Choose half scientist.
809235,831043,2023-09-07,2434.71,Credit,Tough seek system.
446705,567344,2022-02-15,-756.98,Debit,Trip rule our available leave put.
406575,997321,2022-02-07,-2868.6,Credit,Reduce parent sense lead.
957712,439960,2020-06-30,-2044.24,Debit,Mrs prepare under without me sport.
555822,764810,2020-03-29,4305.33,Debit,Anyone per usually hit unit break.
341148,800774,2021-10-13,448.43,Credit,Alone short child left professional eye well.
727100,152117,2020-07-05,3373.62,Credit,They only line five purpose.
307610,281252,2021-04-25,-3820.78,Debit,Couple offer mouth.
209455,582797,2022-08-18,-1086.31,Credit,Good idea level another agree write page.
715136,321966,2021-08-15,-1220.86,Credit,Your many reality issue brother carry.
403001,330495,2022-10-03,3249.05,Credit,Relate church green sign power glass commercial.
484997,312567,2023-01-14,833.19,Debit,Left road life strategy.
745938,768831,2021-09-23,507.16,Credit,Authority medical authority show.
459166,453411,2021-03-16,657.05,Credit,Follow very similar song hotel miss director.
374495,464796,2020-05-01,23.94,Credit,Federal scientist friend final boy.
655560,466046,2022-11-30,4255.9,Credit,Computer weight bad certain.
729934,171584,2023-02-27,3774.08,Debit,Before popular evidence human.
236312,799783,2021-10-29,2387.42,Debit,Difficult know raise.
736552,926265,2023-05-02,-2855.46,Credit,No buy moment owner in large.
317524,541228,2019-09-15,3265.52,Credit,Discover table four two number lawyer base cut.
556653,336188,2019-10-10,-3086.41,Debit,Read spring draw because.
160011,702623,2024-07-28,-2437.57,Debit,Draw fish indeed. Yet fund ball citizen.
273836,260385,2022-05-25,-3059.87,Debit,Article left star true performance.
741373,605081,2023-01-03,-4577.64,Debit,Town box face cup person mouth improve develop.
719602,943223,2019-09-19,-3383.21,Debit,Site indeed opportunity improve water most black.
904811,719598,2023-06-18,-4476.59,Credit,Speech another executive.
364827,235428,2022-05-16,-4799.89,Debit,Often civil buy moment opportunity eye.
818872,380620,2023-04-17,1071.15,Credit,Project lead reason read see white.
954361,527230,2019-11-27,-4078.4,Credit,Different sort issue rise I into soldier.
566559,189017,2022-10-30,-1074.51,Credit,Well box course always race successful drug.
287464,234540,2024-01-26,-781.76,Debit,Oil whatever buy house. Eight coach energy.
108246,612005,2024-07-14,-4514.79,Debit,Keep ago responsibility visit few.
479512,106769,2019-08-17,-1071.77,Debit,Pressure effect while know woman assume.
792895,994208,2019-11-15,440.56,Credit,School machine me why our us rate however.
605503,374239,2024-02-27,-2689.16,Debit,Mention alone poor small leave.
791917,232029,2020-12-11,2308.49,Credit,Stay personal happy election.
583874,437810,2022-02-22,-3929.37,Credit,Set evening for task paper. Value modern food.
712103,521852,2024-05-23,-1692.84,Credit,Poor see tonight think lot.
371300,593543,2023-01-09,-1225.84,Credit,Production family worry much like.
132016,438348,2021-12-06,-2461.73,Debit,Able event so their some.
296808,318034,2021-12-31,-46.38,Credit,Thought candidate happy interest team just agent.
667548,952531,2021-12-04,-4841.17,Credit,Real join computer.
838313,304442,2021-11-10,-1885.0,Credit,Court west remain back. Much make scene.
306528,761217,2020-06-24,-3041.68,Credit,Gas herself coach owner truth woman just.
847483,274265,2024-05-10,-4900.25,Debit,Population story would why great.
583788,882465,2022-07-06,-4534.42,Credit,Voice imagine walk.
243943,117003,2020-12-14,-3121.43,Credit,Reflect shoulder where star mouth.
588557,905162,2020-11-03,-1859.54,Credit,Page of check center senior.
204444,411382,2022-11-06,3065.61,Debit,School minute tree food nice.
280491,374629,2023-10-09,-435.76,Debit,Race safe ten teach total spring.
630914,521352,2023-07-10,2449.96,Debit,National five seven leader deep set.
255004,773868,2022-07-16,1293.72,Debit,Put test author interesting.
915954,927933,2023-05-09,3240.13,Debit,Door six involve power again explain ahead.
534446,682279,2021-01-11,-3359.09,Debit,Lose plan write act mind employee.
559642,609867,2020-01-04,3585.94,Debit,Seat lot table place. Several use during a.
401191,368852,2021-09-12,3048.83,Credit,Camera yeah ground summer raise recently.
999113,456153,2021-12-03,2557.52,Credit,Others Congress air. There thank pass floor say.
934059,812971,2021-03-22,2243.99,Debit,House together radio door sure.
544626,488353,2020-05-18,-3316.21,Credit,Do near player risk Republican recent leave.
585999,845637,2021-07-10,-1894.86,Debit,Ten stock speak lead.
105728,331682,2020-06-19,2535.39,Credit,Above ready allow poor window feeling great.
229934,366171,2022-12-19,-4222.42,Debit,Drug smile new fund onto. West in dog ability.
790985,260020,2020-02-25,-1108.79,Debit,Join head protect season single.
348000,161589,2020-01-09,112.67,Debit,Have poor parent never. Say speech majority.
596842,846010,2023-12-28,3671.9,Credit,Employee machine pass gas.
925487,869607,2022-08-10,3234.45,Credit,Shake beyond dinner former hard third mean.
624072,446239,2022-12-10,-269.45,Credit,Maintain long high much man exist still.
379393,606688,2024-04-14,642.47,Credit,Fire scene fish most cultural ground well.
501719,684780,2019-12-27,3334.55,Credit,Country people room how company note.
758610,945741,2021-08-19,-4487.06,Credit,Get contain full forward.
753582,205142,2021-06-06,1091.06,Debit,Today be eat company wonder thousand and.
117750,320095,2019-11-10,3988.7,Credit,Sister bit administration consumer area art.
821192,125753,2023-07-24,-2586.17,Debit,Summer what drop role along popular.
252454,564568,2020-02-06,-108.93,Debit,Staff chance but choose shake office.
